Tweet,Time,Date,Language,Like,Reply,Retweets,Timestamp
Birthday greetings to my valued colleague @nitin_gadkari Ji. Nitin Ji has made a mark as an effective administrator with a key role in creating next-generation infrastructure for India. His work for the BJP organisation has been extensive and valuable. I pray for his long life.,19:07:00,26/05/18,en,15405,509,3052,7:07 PM - 26 May 2018
"Tributes to our first Prime Minister, Pandit Jawaharlal Nehru on his death anniversary.",19:02:00,26/05/18,en,16803,832,2181,7:02 PM - 26 May 2018
"I congratulate all my young friends who have passed the CBSE Class XII examinations. I also congratulate their parents, teachers and school support staff who played a key role in the children's success. Best wishes to my young friends for their future endeavours.",10:13:00,26/05/18,en,15425,563,2565,10:13 AM - 26 May 2018
"Today in Cuttack I gave the people of India an account of our work in the last four years. We will continue to work with the same zeal, take pro-people decisions and ensure that the fruits of progress reach the poorest of the poor. #SaafNiyatSahiVikas https://www.facebook.com/narendramodi/videos/10160490917185165/ …pic.twitter.com/nHKS5gVuKi",10:10:00,26/05/18,en,6607,290,1717,10:10 AM - 26 May 2018
"Our aim is: 

Complete financial inclusion. 

Housing for all. 

Proper sanitation coverage for everyone. 

Electrify each and every household. 

Top quality infrastructure.  

Focus on the development of the Northeast, which was ignored by believers of ‘Family First’ agenda.",09:54:00,26/05/18,en,31131,2365,8268,9:54 AM - 26 May 2018
"Our working in the last 48 months illustrates what a Government can achieve when the guiding motto is ‘India First.’ 

This is in direct contrast to those who ruled for 48 years driven by the selfish agenda of ‘Family First.’ Due to their personal agenda, India suffered.pic.twitter.com/AZ2Vf6EUtt",09:53:00,26/05/18,en,6455,273,1830,9:53 AM - 26 May 2018
"The message of ‘Sabka Saath, Sabka Vikas’ is reverberating in every part of India. 

Every section of society has been positively impacted by the development initiatives of the NDA Government. 

NDA Government runs with the blessings of Janmat and not the whims of Janpath.pic.twitter.com/yKqBmsbruG",09:47:00,26/05/18,en,6928,375,1915,9:47 AM - 26 May 2018
"It is your voice that counts! Tell me what you feel about the working of the Central Government, its initiatives and the development work in your constituency. Take part in this survey on the NaMo App. http://nm-4.com/25e6 pic.twitter.com/50aHCSAfMa",03:38:00,26/05/18,en,11996,1617,3551,3:38 AM - 26 May 2018
"For us, it is always India First. 

With the best intent and complete integrity, we have taken futuristic and people-friendly decisions that are laying the foundations of a New India. #SaafNiyatSahiVikaspic.twitter.com/xyYx6KFIv3",19:05:00,25/05/18,en,12220,892,4416,7:05 PM - 25 May 2018
I bow to my fellow citizens for their unwavering faith in our Government. This support and affection is the biggest source of motivation and strength for the entire Government. We will continue to serve the people of India with the same vigour and dedication.,19:02:00,25/05/18,en,25848,1811,6162,7:02 PM - 25 May 2018
"On this day in 2014, we began our journey of working towards India’s transformation. 

Over the last four years, development has become a vibrant mass movement, with every citizen feeling involved in India's growth trajectory. 125 crore Indians are taking India to great heights!",19:00:00,25/05/18,en,44095,4940,11399,7:00 PM - 25 May 2018
Today is a memorable day for the people of Deoghar. The upcoming AIIMS will cater to the healthcare needs of people. The development of Deoghar Airport will bring more pilgrims and tourists to this blessed land.pic.twitter.com/tplxDKT8Zd,06:19:00,25/05/18,en,7816,557,1858,6:19 AM - 25 May 2018
"The foundation stones for key development projects were laid during the public meeting in Jharkhand. This includes the revival of the Sindri Fertiliser Project, which is a part of our efforts to revive fertiliser plants in Eastern India.pic.twitter.com/MjLwHZgP1e",06:15:00,25/05/18,en,7632,282,1941,6:15 AM - 25 May 2018
I will always cherish the affection of the students of the Visva-Bharati Univeristy.pic.twitter.com/GXAGOkiLez,02:22:00,25/05/18,en,19172,959,3715,2:22 AM - 25 May 2018
"Gurudev Tagore envisioned Visva-Bharati University as a vibrant place of learning, which draws people from all over the world. This vision is in line with our culture of ‘Vasudhaiva Kutumbakam.’pic.twitter.com/nj6yg6sqeK",02:15:00,25/05/18,en,7249,178,1937,2:15 AM - 25 May 2018
Congratulations to all those who have been conferred their degrees. I am sure it is a special experience to study and be a part of the wonderful traditions of Visva-Bharati University.pic.twitter.com/6OjNM1V2TH,02:13:00,25/05/18,en,10654,370,2176,2:13 AM - 25 May 2018
"PM Rutte and I interacted with CEOs from India and Netherlands. 

Spoke about India's reform trajectory and invited Dutch companies to invest in India. @MinPrespic.twitter.com/B0FXwSQ9Wt",08:40:00,24/05/18,en,8509,308,1615,8:40 AM - 24 May 2018
Delighted that Netherlands is joining the International Solar Alliance. The strides made by Netherlands in the energy sector are commendable and their participation will strengthen the Solar Alliance.pic.twitter.com/bA9s5nGgFh,08:38:00,24/05/18,en,16495,526,2866,8:38 AM - 24 May 2018
"Held extensive talks with PM Mark Rutte. We discussed India-Netherlands cooperation in a wide range of areas including trade, energy, food processing, science and technology. @MinPrespic.twitter.com/byrPtZ8dU5",08:36:00,24/05/18,en,10396,411,1814,8:36 AM - 24 May 2018
"Challenge accepted, Virat! I will be sharing my own #FitnessChallenge video soon. @imVkohli #HumFitTohIndiaFithttps://twitter.com/imVkohli/status/999297347032055808 …",19:51:00,23/05/18,en,61792,5459,14335,7:51 PM - 23 May 2018
"During 21 days of Gram Swaraj Abhiyan:

7.53 lakh Ujjwala connections distributed. 

5,02,434 households electrified under Saubhagya Yojana.

25.03 lakh LED bulbs distributed across 16,682 villages.

Immunisation of 1,64,398 children and 42,762 women under Mission Indradhanush.",19:35:00,23/05/18,en,31590,2052,9167,7:35 PM - 23 May 2018
"I am delighted to share with you key details of the Gram Swaraj Abhiyan, a unique movement initiated by the Government of India. The aim was to take the fruits of development to the poorest of the poor in 16,850 villages from 14th April to 5th May as a tribute to Dr. Ambedkar.",19:28:00,23/05/18,en,13204,498,3083,7:28 PM - 23 May 2018
Had a wonderful interaction with the crew of INSV Tarini. Congratulated them on their accomplishment and heard their memorable experiences. My best wishes to this bright team for their future endeavours. http://nm-4.com/swe6 pic.twitter.com/GYEfP1kREa,08:07:00,23/05/18,en,15876,792,3236,8:07 AM - 23 May 2018
"During today’s Pragati Session we held extensive reviews on aspects relating to railways, postal services and AMRUT Mission. 9 key infra projects including the Western Dedicated Freight Corridor and Char Dham Mahamarg Vikas Pariyojna were also reviewed.http://nm-4.com/uxe6 ",08:02:00,23/05/18,en,11278,459,2448,8:02 AM - 23 May 2018
I congratulate Shri @hd_kumaraswamy Ji and @DrParameshwara Ji on taking oath as Chief Minister and Deputy Chief Minister of Karnataka. My best wishes for their tenure ahead.,06:00:00,23/05/18,en,28763,1874,4771,6:00 AM - 23 May 2018
Shri Vinod Bhatt was a master of words. Humour and satire came naturally to him. His works will continue to bring smiles on many faces. His demise is saddening. My thoughts are with all his admirers in this sad hour.,03:03:00,23/05/18,en,13436,596,2474,3:03 AM - 23 May 2018
Best wishes to Jammu and Kashmir CM @MehboobaMufti on her birthday. I pray for her good health and long life.,21:56:00,21/05/18,en,17387,1398,2164,9:56 PM - 21 May 2018
"Sharing some highlights from the Informal Summit in Sochi. I thank President Putin for the exceptional hospitality. 
http://nm-4.com/xqe6 

via NMApp",11:02:00,21/05/18,en,13417,623,2688,11:02 AM - 21 May 2018
Extremely productive discussions with President Putin. We reviewed the complete range of India-Russia relations as well as other global subjects. Friendship between India and Russia has stood the test of time. Our ties will continue to scale newer heights in the coming years.pic.twitter.com/EnNMarJkcB,07:57:00,21/05/18,en,17778,757,3894,7:57 AM - 21 May 2018
A historic day for my sisters and brothers of Arunachal Pradesh! Better connectivity will bring better opportunities and add strength to the state's development journey.https://twitter.com/PemaKhanduBJP/status/998549425093074951 …,07:53:00,21/05/18,en,14646,526,3486,7:53 AM - 21 May 2018
"Heartiest congratulations to Indian Navy's all-women crew of INSV Tarini for completing the Navika Sagar Parikrama, their mission to circumnavigate the globe. Welcome home. The entire nation is proud of you! #WelcomeHomeTarinipic.twitter.com/z3asFZSzmc",05:45:00,21/05/18,en,24139,836,5404,5:45 AM - 21 May 2018
This calls for double congratulations...for a successful climb and furthering the message of cleanliness! Very proud.https://twitter.com/ani/status/998091187918721025 …,05:26:00,20/05/18,en,13099,487,2848,5:26 AM - 20 May 2018
Stupendous accomplishment. Congratulations to Shivangi!https://twitter.com/airnewsalerts/status/997395167643566080 …,05:25:00,20/05/18,en,15002,454,3106,5:25 AM - 20 May 2018
"I am glad I could travel to all three regions of Jammu and Kashmir, and take part in four big programmes. The people's warmth was humbling. We are unwavering in our commitment towards transforming the state and empowering its citizens.",09:39:00,19/05/18,en,22394,1238,3690,9:39 AM - 19 May 2018
I thank the wonderful people of Leh for the warm welcome. I am delighted to be here.pic.twitter.com/XmogPkc64v,21:32:00,18/05/18,en,19158,790,3326,9:32 PM - 18 May 2018
"Birthday greetings to Mr. Lal Thanhawla, the Chief Minister of Mizoram. May he be blessed with wonderful health and a long life.",20:50:00,18/05/18,en,18273,592,2556,8:50 PM - 18 May 2018
Birthday greetings to my valued colleague and senior leader Shri Thaawarchand Gehlot Ji. Thaawarchand Ji is at the forefront of our efforts to fulfil Dr. Ambedkar’s vision. He has been leading his ministry with utmost dedication. I pray for his long and healthy life. @TCGEHLOT,21:01:00,17/05/18,en,13281,700,2258,9:01 PM - 17 May 2018
Spoke to our former Prime Minister Shri HD Deve Gowda Ji and conveyed birthday wishes to him. I pray for his good health and long life.,20:56:00,17/05/18,en,40026,2271,6346,8:56 PM - 17 May 2018
"Ramzan greetings to everyone. We recall the pious thoughts of Paighambar Mohammad Sahab, who highlighted the importance of harmony, kindness and charity. These are also the virtues the Holy Month of Ramzan stands for.https://soundcloud.com/narendramodi/pm-extends-ramzan-greetings …",03:38:00,17/05/18,en,14394,969,2978,3:38 AM - 17 May 2018
"I congratulate my sisters and brothers of Jharkhand! The coming of AIIMS in Deoghar will add strength to our commitment of ensuring every Indian has access to good quality and affordable healthcare. 
http://nm-4.com/fae6 

via NMApp",07:12:00,16/05/18,en,17429,987,3495,7:12 AM - 16 May 2018
Greetings to the people of Sikkim on their Statehood Day. We are immensely proud of Sikkim’s vibrant culture. I pray for Sikkim’s continued progress and prosperity.,03:22:00,16/05/18,en,27955,1377,3925,3:22 AM - 16 May 2018
Anguished by the capsizing of a boat in Andhra Pradesh’s East Godavari district. Condolences to the bereaved families. I pray for the safety of those missing.,09:52:00,15/05/18,en,15744,730,3100,9:52 AM - 15 May 2018
Addressed BJP Karyakartas earlier this evening. Sharing my speech from the occasion.http://nm-4.com/m7d6 ,09:23:00,15/05/18,en,13787,859,2731,9:23 AM - 15 May 2018
I spoke to UP CM Yogi Adityanath Ji regarding the situation due to the collapse of an under-construction flyover in Varanasi. The UP Government is monitoring the situation very closely and is working on the ground to assist the affected.,06:42:00,15/05/18,en,18353,1155,4054,6:42 AM - 15 May 2018
Extremely saddened by the loss of lives due to the collapse of an under-construction flyover in Varanasi. I pray that the injured recover soon. Spoke to officials and asked them to ensure all possible support to those affected.,06:41:00,15/05/18,en,22169,1478,4943,6:41 AM - 15 May 2018
I thank my sisters and brothers of Karnataka for steadfastly supporting the BJP’s development agenda and making BJP the single largest party in the state. I salute the stupendous work of @BJP4Karnataka Karyakartas who toiled round the clock and worked for the party.,06:02:00,15/05/18,en,44438,3046,10075,6:02 AM - 15 May 2018
Had a wonderful interaction with IFS officer trainees. We discussed a wide range of issues . Urged the officials to embrace latest technology and think about innovative ways to engage with the vibrant Indian diaspora.http://nm-4.com/02d6 ,07:29:00,14/05/18,en,14349,776,2700,7:29 AM - 14 May 2018
Saddened by the loss of lives due to storms in some parts of the country. Condolences to the bereaved families. I pray for the speedy recovery of those injured. Asked officials to provide all possible assistance to those affected.,10:55:00,13/05/18,en,21400,934,3973,10:55 AM - 13 May 2018
"Veena Abhyankar Ji from Pune wrote a wonderful letter to me, mentioning that she has been learning paper-quilling for the last three years. She also sent a piece of her work, which was truly impressive. 

Thank you Veena Ji! Your passion for learning new things is admirable.pic.twitter.com/DPKlDVl3fG",08:41:00,13/05/18,en,17789,658,3113,8:41 AM - 13 May 2018
